tag_id,EntryMorning,ExitMorning,EntryEvening,ExitEvening,PositionMorning,PositionEvening
2428080,1600742686105,1600749860258,1600784876374,1600788411612,upper_right,upper_right
2428905,1600742722745,1600748466209,1600784211356,1600786070101,middle_right,middle_right
2426209,1600742758361,1600749941573,1600785028130,1600790433535,upper_right,upper_right
2432033,1600742783477,1600746381590,1600784318687,1600788147905,upper_left,middle_left
2427737,1600742788485,1600746955687,1600784467999,1600790535479,upper_right,middle_right
2428791,1600742798679,1600747478222,1600784703134,1600790426075,upper_right,upper_left
2420330,1600742816584,1600748148100,1600784321070,1600790484967,upper_left,middle_right
2428880,1600742822771,1600749898377,1600784740549,1600790343592,upper_right,upper_left
2428742,1600742857092,1600749926107,1600784202861,1600787491726,middle_right,middle_right
2428672,1600742865001,1600749848537,1600785192653,1600790338825,upper_left,upper_left
2432674,1600742870641,1600749925357,1600784925935,1600790473966,upper_right,upper_left
2428758,1600742876141,1600748169294,1600784748121,1600790382462,middle_left,middle_right
2420450,1600742882108,1600745648409,1600785500379,1600788202528,upper_right,middle_right
2428893,1600742885087,1600749876624,1600785005490,1600789701294,upper_right,middle_left
2427590,1600742887052,1600749858637,1600785482623,1600790450261,middle_left,middle_right
2427443,1600742892286,1600747525715,1600785478548,1600789352472,upper_left,middle_right
2428865,1600742894357,1600746970301,1600784169645,1600786175633,middle_right,middle_right
2427729,1600742900984,1600748218624,1600784754144,1600788165808,middle_left,upper_right
2428793,1600742906418,1600749940793,1600785198291,1600790498930,upper_right,upper_left
2421788,1600742912014,1600748464422,1600784705195,1600789594375,upper_right,middle_right
2427595,1600742926611,1600745625035,1600784296886,1600786915479,middle_left,upper_right
2428747,1600742930631,1600746214404,1600784892433,1600788135211,middle_left,middle_left
2433148,1600742934455,1600749845484,1600784887447,1600790477273,upper_left,middle_left
2432139,1600742940203,1600747685038,1600785517854,1600789923468,middle_left,middle_left
2428289,1600742943962,1600749937409,1600784695284,1600790418231,middle_right,lower_left
2427540,1600742944396,1600748194413,1600784631192,1600790421628,upper_right,upper_left
2427703,1600742946339,1600748148294,1600784379894,1600788605541,upper_right,upper_left
2432680,1600742953132,1600748748393,1600785525709,1600790526729,middle_right,middle_left
2417272,1600742959170,1600747062130,1600785484821,1600789424248,middle_left,upper_right
2421861,1600742963265,1600746252390,1600784178161,1600787257862,upper_left,middle_left
2428745,1600742972257,1600749905080,1600785346353,1600789611108,upper_left,upper_right
2432129,1600742976832,1600746988299,1600785373739,1600790399201,upper_right,middle_right
2433142,1600743001869,1600749929134,1600785129208,1600789366522,upper_left,upper_left
2423363,1600743001977,1600748382550,1600784681931,1600789072325,middle_left,upper_left
2428744,1600743003564,1600748153640,1600785427774,1600789540237,middle_left,middle_left
2427567,1600743005972,1600747587348,1600785409427,1600788781538,middle_right,middle_right
